id,address,boolean
1935,"467 Waihaorunga Back Road, Elephant Hill",Request timed out
1936,"569 Gum Tree Flat Road, Ikawai",Request timed out
1940,"49 Wilsons Road, Makikihi",Request timed out
1944,"1987 Waimate Highway, Makikihi",Request timed out
1964,"15 Michael Street, Waimate",Request timed out
1977,"253 McNaughtons Road, Morven",Request timed out
1983,"17 Mary Street, Waimate",Request timed out
1989,"20 Parsonage Road, Waimate",Request timed out
1990,"2956 Hakataramea Highway, Ikawai",Request timed out
1991,"3902 Hakataramea Highway, Elephant Hill",Request timed out
1992,"423 Dog Kennel Road, Ikawai",Request timed out
1993,"384 Ikawai Middle Road, Glenavy",Request timed out
1994,"920 Ikawai Middle Road, Ikawai",Request timed out
1995,"26 Keens Road, Morven",Request timed out
1996,"149 Maytown Road, Waimate",Request timed out
1997,"204 Norton Reserve Road, Waimate",Request timed out
1998,"331 Horseshoe Bend Road, Otaio",Request timed out
1999,"1631 Pareora River Road, Maungati",Request timed out
2000,"161 Timaunga Road, Maungati",Request timed out
2001,"3860 Waimate Highway, Morven",Request timed out
2002,"60 Painstown Road, Waimate",Request timed out
2003,"521 Milne Road, Hakataramea, Kurow",Request timed out
2012,"31 Rhodes Street, Waimate",Request timed out
2013,"39 Maude Street, Waimate",Request timed out
2014,"3 Opie Street, Waimate",Request timed out
2015,"1 Massey Street, Waimate",Request timed out
2016,"210 Queen Street, Waimate",Request timed out
2017,"27 Point Bush Road, Waimate",Request timed out
2020,"4 Timaru Road, Waimate",Request timed out
2021,"23 Studholme Street, Waimate",Request timed out
2037,"16 Hunts Road, Waimate",Request timed out
2045,"24 Opie Street, Waimate",Request timed out
2049,"37 Donald Street, Morven",Request timed out
2054,"81 Archibald Road, Morven",Request timed out
2055,"170 Highland Farm Settlement Road, Cattle Creek",Request timed out
2056,"15 Bridge Road, Waihao Downs",Request timed out
2057,"4 Stony Creek Road, Waihao Downs",Request timed out
2058,"661 Gum Tree Flat Road, Ikawai",Request timed out
2059,"125 Point Bush Road, Waimate",Request timed out
2060,"739 Mill Road, Waimate",Request timed out
2061,"361 Waimate Hunter Road, Makikihi",Request timed out
2068,"6 Hunts Road, Waimate",Request timed out
2085,"449 Fisheries Road, Glenavy",Request timed out
2088,"10 Hodges Road, Waimate",Request timed out
2095,"3538 Back Line Road, Otaio",Request timed out
2096,"126 Stanleys Road, Otaio",Request timed out
2116,"23 Belt Street, Waimate",Request timed out
2117,"26 Rhodes Street, Waimate",Request timed out
2121,"3 Caernarvon Street, Waimate",Request timed out
2124,"12 Donald Street, Morven",Request timed out
2125,"16 Alice Street, Morven",Request timed out
2127,"473 Pentland Hills Road, Waihaorunga",Request timed out
2128,"287 Kowhatu Road, Waihaorunga",Request timed out
2129,"289 Uretane Road, Waimate",Request timed out
2130,"251 Hannaton Road, Waimate",Request timed out
2132,"103 Maytown Road, Waimate",Request timed out
2133,"40 Oxford Street, Waimate",Request timed out
2134,"140 Hook Swamp Road, Makikihi",Request timed out
2135,"195 Lyalldale Road, Saint Andrews",Request timed out
2136,"2095 Back Line Road, Hunters Hills",Request timed out
2137,"604 Waimate Highway, Saint Andrews",Request timed out
2138,"165 Frasers Road, Hakataramea Valley",Request timed out
2139,"16 Redcliff Road, Glenavy",Request timed out
2155,"19 Hodges Road, Waimate",Request timed out
2158,"21 Pakihi Road, Hunter",Request timed out
2159,"22 Teschemaker Bush Road, Otaio",Request timed out
2160,"219 Thomsons Road, Otaio",Request timed out
2161,"1190 Pareora River Road, Maungati",Request timed out
2162,"2312 Back Line Road, Hunters Hills",Request timed out
2163,"190 Waihao Back Road, Waimate",Request timed out
2172,"19 Mill Road, Waimate",Request timed out
2178,"60 Queen Street, Waimate",Request timed out
2181,"9 Rugby Street, Waimate",Request timed out
2182,"37 Wilkin Street, Waimate",Request timed out
2183,"20 Waimate Highway, Saint Andrews",Request timed out
2187,"303 Waihao Back Road, Waimate",Request timed out
2189,"48 Painstown Road, Waimate",Request timed out
2195,"130 Queen Street, Waimate",Request timed out
2196,"53B High Street, Waimate",Request timed out
2198,"14 Bond Street, Waimate",Request timed out
2201,"448 Sherwood Road, Makikihi",Request timed out
2202,"47 Opie Street, Waimate",Request timed out
2203,"33 Point Bush Road, Waimate",Request timed out
2212,"6 Waituna School Road, Waimate",Request timed out
2233,"1 Harris Street, Waimate",Request timed out
2234,"20 Harris Street, Waimate",Request timed out
2243,"23 Mill Road, Waimate",Request timed out
2244,"5 Saul Shrives Place, Waimate",Request timed out
2251,"19 Studholme Street, Waimate",Request timed out
2261,"26 Marshall Road, Otaio",Request timed out
2279,"18 Maude Street, Waimate",Request timed out
2312,"36 Augustine Street, Waimate",Request timed out
2320,"10 Hakataramea Valley Road, Hakataramea, Kurow",Request timed out
2323,"81 Armstrongs Road, Elephant Hill",Request timed out
2328,"53 Manchesters Road, Waimate",Request timed out
2329,"203 Horsnells Road, Morven",Request timed out
2337,"45 William Street, Waimate",Request timed out
2353,"12 Massey Street, Waimate",Request timed out
2360,"664 Moorland Settlement Road, Hakataramea Valley",Request timed out
2361,"473 Mt Harris Road, Ikawai",Request timed out
2362,"515 Serpentine Valley Road, Waihao Downs",Request timed out
2365,"30 Maytown Road, Waimate",Request timed out
2366,"167 Waituna School Road, Waimate",Request timed out
2367,"15 Nolans Road, Makikihi",Request timed out
2377,"17 Eric Batchelor Place, Waimate",Request timed out
2378,"48 Old Slip Road, Hakataramea, Kurow",Request timed out
2386,"15 Maude Street, Waimate",Request timed out
2389,"14 Paul Street, Waimate",Request timed out
2390,"14 Dobson Street, Waimate",Request timed out
2398,"120 Haymans Road, Waimate",Request timed out
2419,"8 Price Street, Waimate",Request timed out
2423,"9 Cashel Street, Waimate",Request timed out
2426,"70 Waimate Highway, Saint Andrews",Request timed out
2431,"180 Ward Road, Southburn",Request timed out
2439,"17 Manse Street, Waimate",Request timed out
2440,"18 Belt Street, Waimate",Request timed out
2441,"24 Manse Street, Waimate",Request timed out
2453,"29 Hakataramea Highway, Waimate",Request timed out
2464,"1201 Pareora River Road, Maungati",Request timed out
2465,"1 Carlisle Street, Waimate",Request timed out
2478,"11 Mary Street, Waimate",Request timed out
2479,"19 Maude Street, Waimate",Request timed out
2486,"39 Parsonage Road, Waimate",Request timed out
2487,"21 Edward Street, Waimate",Request timed out
2493,"239 Old Ferry Road, Morven",Request timed out
2494,"27 Horsnells Road, Morven",Request timed out
2495,"188 Parsonage Road, Waimate",Request timed out
2496,"351 Engelbrechts Road, Hunter",Request timed out
2500,"756 Motukaika Road, Maungati",Request timed out
2503,"4088 Waimate Highway, Morven",Request timed out
2504,"290 Pakihi Road, Otaio",Request timed out
2505,"572 Hakataramea Valley Road, Hakataramea, Kurow",Request timed out
2506,"67 Waituna School Road, Waimate",Request timed out
2507,"321 Andrews Road, Glenavy",Request timed out
2508,"3150 Back Line Road, Otaio",Request timed out
2509,"100 Parkers Bush Road, Waimate",Request timed out
2510,"16 Manchester Street, Waimate",Request timed out
2511,"10 Innes Street, Glenavy",Request timed out
2513,"9 Meyer Street, Waimate",Request timed out
2515,"267 Lyall Road, Saint Andrews",Request timed out
2516,"499 Waihao Back Road, Waimate",Request timed out
2517,"15 King Street, Waimate",Request timed out
2520,"32 Innes Street, Waimate",Request timed out
2521,"5 Meyer Street, Waimate",Request timed out
2522,"14 Massey Street, Waimate",Request timed out
2523,"7 Hillary Street, Waimate",Request timed out
2524,"108 High Street, Waimate",Request timed out
2540,"61 Tawai Ikawai Road, Glenavy",Request timed out
2541,"9 Upper Hook Road, Makikihi",Request timed out
2542,"3 Allan Street, Waimate",Request timed out
2543,"26 Belt Street, Waimate",Request timed out
2544,"31 Harris Street, Waimate",Request timed out
2553,"16 Studholme Street, Waimate",Request timed out
2554,"4 Holmes Street, Waimate",Request timed out
2555,"51 High Street, Waimate",Request timed out
2556,"58 High Street, Waimate",Request timed out
2557,"36 Waimate Highway, Makikihi",Request timed out
2558,"407 Serpentine Valley Road, Waihao Downs",Request timed out
2559,"645 Hakataramea Pass Road, Cattle Creek",Request timed out
2560,"389 Gormans Road, Cattle Creek",Request timed out
2561,"698 Milne Road, Hakataramea, Kurow",Request timed out
2562,"37 Ferry Lane, Hakataramea, Kurow",Request timed out
2564,"203 Hakataramea Highway, Waimate",Request timed out
2566,"16 Molloys Road, Waimate",Request timed out
2567,"139 Barnetts Road, Morven",Request timed out
2568,"388 Pakihi Road, Otaio",Request timed out
2569,"506 Gordons Valley Road, Maungati",Request timed out
2570,"286 Ryans Road, Morven",Request timed out
2571,"188 Glenavy Tawai Road, Glenavy",Request timed out
2572,"35 Timaru Road, Waimate",Request timed out
2573,"10 Balmoral Street, Waimate",Request timed out
2574,"19 Edinburgh Street, Waimate",Request timed out
2576,"8 Mary Street, Waimate",Request timed out
2577,"24 Naylor Street, Waimate",Request timed out
2578,"148 High Street, Waimate",Request timed out
2579,"18 Parsonage Road, Waimate",Request timed out
2580,"23 Rugby Street, Waimate",Request timed out
2581,"8 Timaru Road, Waimate",Request timed out
2583,"20 Buckley Street, Morven",Request timed out
2589,"221 Wallace Road, Ikawai",Request timed out
2590,"30 Cooneys Road, Morven",Request timed out
2593,"38 Maori Road, Morven",Request timed out
2595,"26 Painstown Road, Waimate",Request timed out
2614,"88 High Street, Waimate",Request timed out
2617,"18 Waimate Highway, Saint Andrews",Request timed out
2618,"41 Braddon Street, Saint Andrews",Request timed out
2619,"17 Timaru Road, Waimate",Request timed out
2620,"37 Paul Street, Waimate",Request timed out
2621,"366 Farm Road, Hakataramea, Kurow",Request timed out
2626,"273 Whitneys Road, Waimate",Request timed out
2635,"71 Painstown Road, Waimate",Request timed out
2638,"122 Mill Road, Waimate",Request timed out
2642,"34 Belt Street, Waimate",Request timed out
2643,"40 Harris Street, Waimate",Request timed out
2644,"7 Grace Street, Waimate",Request timed out
2645,"4 Point Bush Road, Waimate",Request timed out
2646,"92 Shearman Street, Waimate",Request timed out
2647,"96 Shearman Street, Waimate",Request timed out
2648,"7 Rugby Street, Waimate",Request timed out
2649,"15 Moorhouse Street, Waimate",Request timed out
2650,"36 Wilkin Street, Waimate",Request timed out
2651,"40A Timaru Road, Waimate",Request timed out
2652,"4 Innes Street, Glenavy",Request timed out
2653,"11A Kennedy Crescent, Waimate",Request timed out
2654,"9 Allan Street, Waimate",Request timed out
2656,"113 Stony Creek Road, Waihao Downs",Request timed out
2662,"198 Manchesters Road, Waimate",Request timed out
2674,"110 Mill Road, Waimate",Request timed out
2681,"37 Queen Street, Waimate",Request timed out
2686,"8 Innes Street, Waimate",Request timed out
2687,"24 Holmes Street, Waimate",Request timed out
2692,"15 Braddon Street, Saint Andrews",Request timed out
2703,"277 Hook School Road, Makikihi",Request timed out
2704,"90 Rattrays Road, Makikihi",Request timed out
2708,"792 Gordons Valley Road, Maungati",Request timed out
2709,"213 Frenchmans Gully Road, Maungati",Request timed out
2710,"55 Galways Road, Maungati",Request timed out
2711,"615 Hannaton Road, Waimate",Request timed out
2712,"2 Ruane Street, Glenavy",Request timed out
2713,"21 Belt Street, Waimate",Request timed out
2714,"2680 Hakataramea Highway, Ikawai",Request timed out
2715,"2 Stocker Lane, Glenavy",Request timed out
2719,"178 High Street, Waimate",Request timed out
2721,"21 Maude Street, Waimate",Request timed out
2722,"23 Maude Street, Waimate",Request timed out
2723,"27 Maude Street, Waimate",Request timed out
2744,"219 Pentland Hills Road, Waihaorunga",Request timed out
2772,"7 Parsonage Road, Waimate",Request timed out
2775,"56 High Street, Waimate",Request timed out
2796,"10 Courts Road, Waimate",Request timed out
2800,"8 Manchester Street, Waimate",Request timed out
2802,"10 Harris Street, Waimate",Request timed out
2810,"50 Wilkin Street, Waimate",Request timed out
2816,"32 Foleys Road, Waimate",Request timed out
2820,"4 Otaio River Road, Otaio",Request timed out
2842,"1 Churchill Place, Waimate",Request timed out
2848,"5 Makikihi Station Road, Makikihi",Request timed out
2861,"427 Springbank Road, Otaio",Request timed out
2872,"85 Painstown Road, Waimate",Request timed out
2891,"1543 Pikes Point Road, Ikawai",Request timed out
2892,"300 Glenavy Tawai Road, Glenavy",Request timed out
2895,"14 Bathgates Road, Waimate",Request timed out
2899,"51 Milnes Road, Hunter",Request timed out
2902,"364 Morris Road, Morven",Request timed out
2911,"17 Cameron Street, Waimate",Request timed out
2923,"10 Paul Street, Waimate",Request timed out
2925,"13 Michael Street, Waimate",Request timed out
2928,"371 Milne Road, Hakataramea, Kurow",Request timed out
2934,"28 Dog Kennel Road, Ikawai",Request timed out
2942,"170 Morven Beach Road, Morven",Request timed out
2958,"229 Molloys Road, Waimate",Request timed out
2970,"14 Montgomery Street, Waimate",Request timed out
2983,"198 Morven Beach Road, Morven",Request timed out
2991,"343 Marshall Road, Otaio",Request timed out
3001,"14 Cameron Street, Waimate",Request timed out
3006,"22 Edward Street, Waimate",Request timed out
3009,"18 Mary Street, Waimate",Request timed out
3010,"167 McKays Road, Hakataramea Valley",Request timed out
3015,"51 Hannaton Road, Waimate",Request timed out
3020,"189 Horseshoe Bend Road, Otaio",Request timed out
3023,"11 Painstown Road, Waimate",Request timed out
3025,"12 Dobson Street, Waimate",Request timed out
3027,"96 Ikawai Middle Road, Glenavy",Request timed out
3037,"6 Parker Street, Glenavy",Request timed out
3050,"182 Cairds Road, Southburn",Request timed out
3058,"16 Carlisle Street, Waimate",Request timed out
3061,"9 Parker Street, Glenavy",Request timed out
3066,"28 Edinburgh Street, Waimate",Request timed out
3078,"14 Moorhouse Street, Waimate",Request timed out
3082,"11 Braddon Street, Saint Andrews",Request timed out
3091,"38 Waimate Hunter Road, Waimate",Request timed out
3101,"42 Allan Street, Waimate",Request timed out
3103,"15 Mary Street, Waimate",Request timed out
3112,"16 Donald Street, Morven",Request timed out
3130,"18 Edinburgh Street, Waimate",Request timed out
3138,"104 High Street, Waimate",Request timed out
3141,"12 Michael Street, Waimate",Request timed out
3152,"53 Middle Yards Road, Maungati",Request timed out
3154,"20 Hamiltons Road, Maungati",Request timed out
3162,"10 Redcliff Road, Glenavy",Request timed out
3168,"38 Maude Street, Waimate",Request timed out
3173,"12 Innes Street, Waimate",Request timed out
3174,"16 Cameron Street, Waimate",Request timed out
3175,"3 Churchill Place, Waimate",Request timed out
3191,"14 Redcliff Road, Glenavy",Request timed out
3195,"100 Wains Crossing Road, Waimate",Request timed out
3202,"16 Rugby Street, Waimate",Request timed out
3216,"73 Mount Florence Road, Hakataramea Valley",Request timed out
3217,"1 Parkers Bush Road, Waimate",Request timed out
3238,"37 Parsonage Road, Waimate",Request timed out
3240,"10 Ruane Street, Glenavy",Request timed out
3250,"416 Timaru Road, Waimate",Request timed out
3262,"111 Haymans Road, Waimate",Request timed out
3275,"23 High Street, Waimate",Request timed out
3286,"115 Horsnells Road, Morven",Request timed out
3291,"57 Elders Road, Maungati",Request timed out
3296,"11 Hunts Road, Waimate",Request timed out
3302,"15 Edinburgh Street, Waimate",Request timed out
3328,"32 Hayes Road, Hakataramea, Kurow",Request timed out
3343,"17 Edward Street, Waimate",Request timed out
3364,"12 Manchester Street, Waimate",Request timed out
3369,"27 Rugby Street, Waimate",Request timed out
3372,"33 Manse Street, Waimate",Request timed out
3382,"14 Sheas Road, Otaio",Request timed out
3387,"16 Maude Street, Waimate",Request timed out
3400,"29 Holmes Street, Waimate",Request timed out
3407,"526 Hannaton Road, Waimate",Request timed out
3433,"76 Queen Street, Waimate",Request timed out
3455,"156 High Street, Waimate",Request timed out
3457,"10 Mill Road, Waimate",Request timed out
3461,"11 Parsonage Road, Waimate",Request timed out
3463,"26 Paul Street, Waimate",Request timed out
3464,"12 Edward Street, Waimate",Request timed out
3475,"46 Studholme Settlement Road, Waimate",Request timed out
3477,"197 Manchesters Road, Waimate",Request timed out
3478,"302 Morven Beach Road, Morven",Request timed out
3479,"194 Horsnells Road, Morven",Request timed out
3483,"302 Tara Hill Road, Elephant Hill",Request timed out
3487,"18 Carlisle Street, Waimate",Request timed out
3498,"54 Wilkin Street, Waimate",Request timed out
3499,"15 Buckley Street, Morven",Request timed out
3520,"10 Innes Street, Waimate",Request timed out
3522,"14 Grigson Street, Waimate",Request timed out
3532,"316 Hayes Road, Hakataramea, Kurow",Request timed out
3534,"26 Maori Road, Morven",Request timed out
3535,"93 Bathgates Road, Waimate",Request timed out
3541,"14 Hillary Street, Waimate",Request timed out
3545,"11 Thorntons Road, Ikawai",Request timed out
3546,"540 Parkers Bush Road, Waimate",Request timed out
3551,"27 Harris Street, Waimate",Request timed out
3556,"10 Moorhouse Street, Waimate",Request timed out
3557,"11 Edward Street, Waimate",Request timed out
3559,"13 Braddon Street, Saint Andrews",Request timed out
3566,"344 Mill Road, Waimate",Request timed out
3570,"10 Pareora River Road, Saint Andrews",Request timed out
3576,"155 Craigmore Valley Road, Maungati",Request timed out
3592,"22 Paul Street, Waimate",Request timed out
3602,"270 Springbank Road, Otaio",Request timed out
3615,"20 Manse Street, Waimate",Request timed out
3619,"10 Price Street, Waimate",Request timed out
3620,"18 Rugby Street, Waimate",Request timed out
3621,"4 Innes Street, Waimate",Request timed out
3626,"273 Waihuna Road, Ikawai",Request timed out
3634,"209 Pratts Road, Maungati",Request timed out
3639,"1 Pareora River Road, Saint Andrews",Request timed out
3646,"16 Parsonage Road, Waimate",Request timed out
3649,"20 Paul Street, Waimate",Request timed out
3662,"57 Livesys Road, Saint Andrews",Request timed out
3663,"3 Princes Street, Waimate",Request timed out
3667,"13 Manse Street, Waimate",Request timed out
3668,"14 Hughes Street, Waimate",Request timed out
3678,"7 Innes Street, Waimate",Request timed out
3681,"22 Waimate Highway, Saint Andrews",Request timed out
3684,"26 Paddys Lane, Waimate",Request timed out
3687,"16 Cairds Road, Southburn",Request timed out
3691,"844 Moorland Settlement Road, Hakataramea Valley",Request timed out
3693,"25 Ruane Street, Glenavy",Request timed out
3694,"10 Parker Street, Glenavy",Request timed out
3695,"13 Redcliff Road, Glenavy",Request timed out
3704,"161 High Street, Waimate",Request timed out
3705,"18 Manse Street, Waimate",Request timed out
3707,"4 Elizabeth Street, Waimate",Request timed out
3726,"50 Milnes Road, Otaio",Request timed out
3758,"11 Mill Road, Waimate",Request timed out
3759,"12 Paul Street, Waimate",Request timed out
3763,"11 Moorhouse Street, Waimate",Request timed out
3770,"197 Mairos Road, Morven",Request timed out
3784,"33 Mt John Road, Waimate",Request timed out
3807,"250 Hakataramea Valley Road, Hakataramea, Kurow",Request timed out
3827,"19 Edward Street, Waimate",Request timed out
3834,"463 Marshall Road, Otaio",Request timed out
3839,"28 Pareora Gorge Road, Maungati",Request timed out
3840,"15 Coal Pit Road, Waimate",Request timed out
3841,"80 Painstown Road, Waimate",Request timed out
3843,"538 Archibald Road, Morven",Request timed out
3857,"16 Browns Avenue, Waimate",Request timed out
3859,"21 Parsonage Road, Waimate",Request timed out
3861,"33 Parsonage Road, Waimate",Request timed out
3864,"15 Cameron Street, Waimate",Request timed out
3889,"121 High Street, Waimate",Request timed out
3901,"42 Pauls Road, Waimate",Request timed out
3906,"33 Pareora River Road, Saint Andrews",Request timed out
3909,"16 Middle Yards Road, Maungati",Request timed out
3923,"11 Hayes Street, Waimate",Request timed out
3927,"15 Browns Avenue, Waimate",Request timed out
3932,"59 Parsonage Road, Waimate",Request timed out
3933,"11 Paul Street, Waimate",Request timed out
3938,"38 Waikakahi Valley Road, Ikawai",Request timed out
3942,"12 Hook Station Road, Makikihi",Request timed out
3957,"13 Moorhouse Street, Waimate",Request timed out
3960,"104 Shearman Street, Waimate",Request timed out
3981,"15 Grange Road, Otaio",Request timed out
3986,"14 Mill Road, Waimate",Request timed out
3996,"60 Timaru Road, Waimate",Request timed out
3998,"4 Parker Street, Glenavy",Request timed out
4004,"2 Moorland Settlement Road, Hakataramea Valley",Request timed out
4011,"53 Parker Street, Glenavy",Request timed out
4013,"120 Half Chain Road, Waimate",Request timed out
4018,"12 Belt Street, Waimate",Request timed out
4019,"25 Maude Street, Waimate",Request timed out
4033,"25 Bathgates Road, Waimate",Request timed out
4034,"61 Painstown Road, Waimate",Request timed out
4040,"114 Craigmore Hill Road, Maungati",Request timed out
4053,"4 Princes Street, Waimate",Request timed out
4065,"41 Wilkin Street, Waimate",Request timed out
4073,"136 Bridge Road, Waihao Downs",Request timed out
4078,"113 Braddon Street, Saint Andrews",Request timed out
4085,"10 Belt Street, Waimate",Request timed out
4118,"1127 Hakataramea Valley Road, Hakataramea Valley",Request timed out
4119,"24 Makikihi Hunter Road, Makikihi",Request timed out
4125,"170 High Street, Waimate",Request timed out
4127,"33 Harris Street, Waimate",Request timed out
4131,"12 Moorhouse Street, Waimate",Request timed out
4132,"18 Holmes Street, Waimate",Request timed out
4137,"185 Corrigalls Road, Hakataramea Valley",Request timed out
4142,"42 Parker Street, Glenavy",Request timed out
4144,"64 Haymans Road, Waimate",Request timed out
4147,"80 Parsonage Road, Waimate",Request timed out
4150,"228 Whitneys Road, Waimate",Request timed out
4153,"407 Elephant Hill Road, Waihao Downs",Request timed out
4158,"15 Mortimer Street, Waimate",Request timed out
4160,"35 Harris Street, Waimate",Request timed out
4162,"71 Parsonage Road, Waimate",Request timed out
4165,"102 High Street, Waimate",Request timed out
4173,"14 Makikihi Beach Road, Makikihi",Request timed out
4180,"41 Moores Road, Waimate",Request timed out
4186,"65 Parkers Bush Road, Waimate",Request timed out
4188,"163 Hurstlea Road, Hakataramea Valley",Request timed out
4189,"71 Bakers Road, Waimate",Request timed out
4191,"104 Mill Road, Waimate",Request timed out
4196,"24 Cameron Street, Waimate",Request timed out
4197,"3 Parsonage Road, Waimate",Request timed out
4203,"10 Edward Street, Waimate",Request timed out
4214,"116 Manchesters Road, Waimate",Request timed out
4221,"12 Montgomery Street, Waimate",Request timed out
4226,"339 Mill Road, Waimate",Request timed out
4228,"2/4963 Waimate Highway, Glenavy",Request timed out
4236,"155 Gum Tree Flat Road, Ikawai",Request timed out
4237,"15 Shearman Street, Waimate",Request timed out
4241,"135 Waitangi Station Road, Kirkliston",Request timed out
4252,"11 Waituna School Road, Waimate",Request timed out
4258,"27 Holmes Street, Waimate",Request timed out
4261,"23 Holmes Street, Waimate",Request timed out
